ID,Nombre,Categoría,Unidad,Stock,Stock Mínimo,Precio,Proveedor
rhoxrh524,"Filamentos de guindilla - Ito Tougarashi","Especias y otros",unidad,0,2,0,Cominport
adowc63h8,"Furikake de Curry","Especias y otros",unidad,0,2,0,Cominport
4mb6mtxvf,"Furikake Kaori - Shisho Verde","Especias y otros",unidad,0,2,0,Cominport
uk477jide,"Furikake nori wasabi","Especias y otros",unidad,0,2,0,Cominport
1ab3vmmc4,"Furikake Noritamago - Con alga, huevo y sésamo","Especias y otros",unidad,0,2,0,Cominport
madai8wn3,"Furikake Yukari - Shisho Morado","Especias y otros",unidad,0,2,0,Cominport
igt86uazw,"Glutamato monosódico - Ajinomoto","Especias y otros",unidad,0,2,0,Cominport
h22maangd,"Glutamato monosódico - Ajinomoto","Especias y otros",unidad,0,2,0,Cominport
twkh35j5a,"Gochujang - Pasta picante coreana","Especias y otros",unidad,0,2,0,Cominport
qv9n3iky7,"Gochujang - Pasta picante coreana","Especias y otros",unidad,0,2,0,Cominport
m1djhrgy0,"Itogaki - Virutas bonito seco ahumado","Especias y otros",unidad,0,2,0,Cominport
23yzhgmrx,"Kaoru Yuzu - Condimento en polvo","Especias y otros",unidad,0,2,0,Cominport
lggtqv3pl,"Konbu Dashi - Shimaya Dashi","Especias y otros",unidad,0,2,0,Cominport
y5x3oqzjv,"Leche de coco","Especias y otros",unidad,0,2,0,Cominport
e8pvo1677,"Leche de coco brick Premium","Especias y otros",unidad,0,2,0,Cominport
9v9z2yp3t,"Leche de coco dulce","Especias y otros",unidad,0,2,0,Cominport
hvkqlss3k,"Leche de coco “Coco Xim”","Especias y otros",unidad,0,2,0,Cominport
1616a19lu,"Miora - Mejorante para arroz","Especias y otros",unidad,0,2,0,Cominport
q2s6t1nx8,"Momiji Oroshi","Especias y otros",unidad,0,2,0,Cominport
rh7cfqb5d,"Pasta de especias japonesas - Nama Shichimi","Especias y otros",unidad,0,2,0,Cominport
64z8vi9wt,"Pasta de Sate en polvo","Especias y otros",unidad,0,2,0,Cominport
ws13oontw,"Paté de trufa negra","Especias y otros",unidad,0,2,0,Cominport
t09xgh8g4,"Perlas de Tapioca","Especias y otros",unidad,0,2,0,Cominport
bbctxr2dl,"Pimienta Sansho - Sansho Ko","Especias y otros",unidad,0,2,0,Cominport
uwhg06e2u,"Polvo de bonito seco ahumado - Dashi Pack","Especias y otros",unidad,0,2,0,Cominport
gjq8e44o4,"Polvo de Pollo - Ajinomoto","Especias y otros",unidad,0,2,0,Cominport
e61javsoy,"Queso crema - Mlekovita","Especias y otros",unidad,0,2,0,Cominport
1ftydvttc,"Sal Japonesa - Hakata No Shio","Especias y otros",unidad,0,2,0,Cominport
8v6a0cx40,"Tamarindo","Especias y otros",unidad,0,2,0,Cominport
whblzwn9b,"Tamarindo","Especias y otros",unidad,0,2,0,Cominport
udqk579jn,"Tonburi - Caviar de tierra","Especias y otros",unidad,0,2,0,Cominport
f1gmj1uyb,"Trehalosa","Especias y otros",unidad,0,2,0,Cominport
hd30gk5y6,"Yuzu Kosho Aka (Rojo)","Especias y otros",unidad,0,2,0,Cominport
4rsaxxlz9,"Yuzu No Kawa - Piel de yuzu en polvo","Especias y otros",unidad,0,2,0,Cominport
zppjw0hwm,"Caldo para Ramen Kitano Miso ""Somi""","Fideos y pastas",unidad,0,2,0,Cominport
ljgrz3bfv,"Caldo para Ramen Paitan ""Somi""","Fideos y pastas",unidad,0,2,0,Cominport
dnqqzzadi,"Caldo para Ramen Shang Tang ""Somi""","Fideos y pastas",unidad,0,2,0,Cominport
v93k7vp0p,"Caldo para Ramen Shio ""Somi""","Fideos y pastas",unidad,0,2,0,Cominport
bfz7l3y01,"Caldo para Ramen Shoyu G ""Somi""","Fideos y pastas",unidad,0,2,0,Cominport
fufyu077u,"Chukasoba - Ramen - Origen: Japón","Fideos y pastas",unidad,0,2,0,Cominport
mrtuv90n4,"Chukasoba Mie Asli","Fideos y pastas",unidad,0,2,0,Cominport
77oik5db3,"Fideo finos 1mm","Fideos y pastas",unidad,0,2,0,Cominport
ji1t0x1li,"Fideo Ramen ""Kiwami""","Fideos y pastas",unidad,0,2,0,Cominport
vgdf3nc3g,"Fideo Udon ""Kiwami""","Fideos y pastas",unidad,0,2,0,Cominport
crn4312nc,"Fideos al té verde - Cha soba","Fideos y pastas",unidad,0,2,0,Cominport
lo3eie43b,"Fideos de Alforfón - Nihon Soba","Fideos y pastas",unidad,0,2,0,Cominport
5oh5o5q11,"Fideos de arroz - Wai Wai","Fideos y pastas",unidad,0,2,0,Cominport
wrrj60nj9,"Fideos de judia mungo","Fideos y pastas",unidad,0,2,0,Cominport
bx94rovqw,"Fideos de Soja - mungo","Fideos y pastas",unidad,0,2,0,Cominport
4azyhs09f,"Fideos de Soja - mungo","Fideos y pastas",unidad,0,2,0,Cominport
umv8eoz8h,"Fideos finos de trigo - Somen","Fideos y pastas",unidad,0,2,0,Cominport
ks9b7t6wn,"Fideos planos secos - Hoshi Udon “Kaku”","Fideos y pastas",unidad,0,2,0,Cominport
gpkks54se,"Fideos Ramen","Fideos y pastas",unidad,0,2,0,Cominport
d70kadkes,"Fideos Udon","Fideos y pastas",unidad,0,2,0,Cominport
r20r4yt7v,"Fideos Udon Takara","Fideos y pastas",unidad,0,2,0,Cominport
d5oexswku,"Matsu Noodle - 30 seg. de cocción","Fideos y pastas",unidad,0,2,0,Cominport
b7effd1gn,"Sapporo Noodle - 1,2 min de cocción","Fideos y pastas",unidad,0,2,0,Cominport
x5cgxyh8b,"Tallarines de arroz","Fideos y pastas",unidad,0,2,0,Cominport
wkcxbmxxy,"Tallarines Wok nº2","Fideos y pastas",unidad,0,2,0,Cominport
dwpcs381g,"Temomi Noodle - 2,5 min de cocción","Fideos y pastas",unidad,0,2,0,Cominport
9rfsuwfxn,"Tokyo Wavy Noodle - 1,35 min de cocción","Fideos y pastas",unidad,0,2,0,Cominport
8ey7ninkl,"Yakisoba con verduras","Fideos y pastas",unidad,0,2,0,Cominport
vnm34ops5,"Yakisoba fresco","Fideos y pastas",unidad,0,2,0,Cominport
mv6m5xz3l,"Yakisoba fresco","Fideos y pastas",unidad,0,2,0,Cominport
v7d4z7qzh,"Bao relleno Vegetales/ Jengibre","Gyozas y baos",unidad,0,2,0,Cominport
hqqj9ehmy,"Burger bao","Gyozas y baos",unidad,0,2,0,Cominport
1rgzprmbo,"Croquetas japonesas de calabaza - Kabocha Korokke","Gyozas y baos",unidad,0,2,0,Cominport
273pq3n1w,"Gyoza de cerdo y repo llo ""Chimei""","Gyozas y baos",unidad,0,2,0,Cominport
ktfqlatj3,"Gyoza de Salmón ""Kiwami""","Gyozas y baos",unidad,0,2,0,Cominport
phpivlvfg,"Gyozas ""Ajinomoto"" de langostinos para Microondas","Gyozas y baos",unidad,0,2,0,Cominport
o9d2j3ctu,"Gyozas ""Ajinomoto"" de pollo o vegetal para Microondas","Gyozas y baos",unidad,0,2,0,Cominport
57qwhe26q,"Gyozas ""Ajinomoto"" de setas y edamame","Gyozas y baos",unidad,0,2,0,Cominport
dumgfq78c,"Gyozas de cerdo - Empadillas de cerdo y verduras","Gyozas y baos",unidad,0,2,0,Cominport
dchk5uogv,"Gyozas de gamba y jengibre","Gyozas y baos",unidad,0,2,0,Cominport
znfye9htg,"Gyozas de Langostino ""Pre-Doradas""","Gyozas y baos",unidad,0,2,0,Cominport
sl2xioia0,"Gyozas de langostinos","Gyozas y baos",unidad,0,2,0,Cominport
or87fsbjb,"Gyozas de pollo pre-doradas “Hamamatsu”","Gyozas y baos",unidad,0,2,0,Cominport
7pk0klgy4,"Gyozas de pollo “Hamamatsu”","Gyozas y baos",unidad,0,2,0,Cominport
8ky0xv59z,"Gyozas de tofu y verduras","Gyozas y baos",unidad,0,2,0,Cominport
uvn6hfg0h,"Gyozas de vegetales “Hamamatsu”","Gyozas y baos",unidad,0,2,0,Cominport
v1354gbe1,"Gyozas “Ajinomoto” de cerdo","Gyozas y baos",unidad,0,2,0,Cominport
ilkfmmtv9,"Gyozas “Ajinomoto” de langostinos","Gyozas y baos",unidad,0,2,0,Cominport
dhfokwdy2,"Gyozas “Ajinomoto” de manzana","Gyozas y baos",unidad,0,2,0,Cominport
1pqlm3n5n,"Gyozas “Ajinomoto” de pato","Gyozas y baos",unidad,0,2,0,Cominport
3qquf2uuy,"Gyozas “Ajinomoto” de pollo y verduras","Gyozas y baos",unidad,0,2,0,Cominport
jj8euwxdm,"Gyozas “Ajinomoto” de ternera","Gyozas y baos",unidad,0,2,0,Cominport
096lc4sbj,"Gyozas “Ajinomoto” de verduras","Gyozas y baos",unidad,0,2,0,Cominport
qv36glt4w,"Gyozas “Ajinomoto” Katsu curry","Gyozas y baos",unidad,0,2,0,Cominport
w2ompeezi,"Gyozas “Ajinomoto” Korean Style ternera","Gyozas y baos",unidad,0,2,0,Cominport
pcztqkbst,"Gyozas “Ajinomoto” Thai Style pollo","Gyozas y baos",unidad,0,2,0,Cominport
13ol2o1ff,"Gyozas “Ajinomoto” verduras verde","Gyozas y baos",unidad,0,2,0,Cominport
crscgsq2i,"Hagkao de marisco - Empadillas de marisco","Gyozas y baos",unidad,0,2,0,Cominport
etzy79q6f,"Imo Mochi “Ajinomoto” Queso","Gyozas y baos",unidad,0,2,0,Cominport
x33cf99oz,"Nems de langostino y verdura - Rollitos vietnamitas","Gyozas y baos",unidad,0,2,0,Cominport
g9ovt9oak,"Oyaki “Ajinomoto” de ternera Shoyu","Gyozas y baos",unidad,0,2,0,Cominport
9tetqvkfl,"Oyaki “Ajinomoto” Nira vegetal","Gyozas y baos",unidad,0,2,0,Cominport
mob1xqthq,"Pan « GWA BAO »","Gyozas y baos",unidad,0,2,0,Cominport
tjucaijy8,"Pan « GWA BAO »","Gyozas y baos",unidad,0,2,0,Cominport
ewey4491n,"Pan « GWA BAO » mini","Gyozas y baos",unidad,0,2,0,Cominport
bapah0jbi,"Pan « GWA BAO » negro","Gyozas y baos",unidad,0,2,0,Cominport
djgnt3spg,"Pan « GWA BAO » negro","Gyozas y baos",unidad,0,2,0,Cominport
kbahvhz7l,"Pasta de Gyoza","Gyozas y baos",unidad,0,2,0,Cominport
l6lbdrzfu,"Pasta de Gyoza - Gyoza No Kawa","Gyozas y baos",unidad,0,2,0,Cominport
1t93e0vq5,"Pasta de Gyoza - Gyoza No Kawa","Gyozas y baos",unidad,0,2,0,Cominport
u8hgqa26w,"Pasta de pato Pekín","Gyozas y baos",unidad,0,2,0,Cominport
bnmrhu79c,"Pasta de Wonton para Freir","Gyozas y baos",unidad,0,2,0,Cominport
w8myeumu8,"Pasta para Wonton","Gyozas y baos",unidad,0,2,0,Cominport
7kos3jbtp,"Pasta para Wonton ""Tokyo Wantan""","Gyozas y baos",unidad,0,2,0,Cominport
tfslbz7r1,"Pasta rollo primavera","Gyozas y baos",unidad,0,2,0,Cominport
xmm576p0f,"Pasta rollo primavera","Gyozas y baos",unidad,0,2,0,Cominport
88o79ajhg,"Pasta rollo primavera","Gyozas y baos",unidad,0,2,0,Cominport
jnprrfrni,"Rollitos de primavera de Pato Hoisin","Gyozas y baos",unidad,0,2,0,Cominport
piua3kv0z,"Rollitos de primavera vegetales","Gyozas y baos",unidad,0,2,0,Cominport
elfmb7rbt,"Samosas de pollo al curry","Gyozas y baos",unidad,0,2,0,Cominport
u411rcmrx,"Shumai de cerdo - Empanadillas de cerdo","Gyozas y baos",unidad,0,2,0,Cominport
y30mf2x8r,"Shumai de cerdo - Empanadillas de cerdo","Gyozas y baos",unidad,0,2,0,Cominport
d4igs37mm,"Xiao Long Bao - Bola rellena de carne (cerdo)","Gyozas y baos",unidad,0,2,0,Cominport
8trqlw4hk,"Huevas de capelán","Huevas de pescado",unidad,0,2,0,Cominport
8arm6oip7,"Huevas de capelán","Huevas de pescado",unidad,0,2,0,Cominport
di9rh4u4m,"Huevas de capelán - Masago negro","Huevas de pescado",unidad,0,2,0,Cominport
ifhq7q0uv,"Huevas de capelán - Wasabi","Huevas de pescado",unidad,0,2,0,Cominport
ispdu7q8i,"Huevas de erizo - Strongylocentrotus franciscanus","Huevas de pescado",unidad,0,2,0,Cominport
0pj9bt6tn,"Huevas de erizo - Strongylocentrotus franciscanus","Huevas de pescado",unidad,0,2,0,Cominport
mz89m2ggd,"Huevas de erizo gallego - Paracentrotus lividus","Huevas de pescado",unidad,0,2,0,Cominport
w0b8tlrek,"Huevas de erizo gallego - Paracentrotus lividus","Huevas de pescado",unidad,0,2,0,Cominport
t5z5hqf5c,"Huevas de erizo gallego en conserva - Paracentrotus lividus","Huevas de pescado",unidad,0,2,0,Cominport
4n58qd8ml,"Huevas de pez volador - Tobiko naranja","Huevas de pescado",unidad,0,2,0,Cominport
8xkof29cv,"Huevas de pez volador - Tobiko naranja","Huevas de pescado",unidad,0,2,0,Cominport
uzt2cy1hy,"Huevas de pez volador - Tobiko Negro","Huevas de pescado",unidad,0,2,0,Cominport
1pubs8cb7,"Huevas de pez volador - Tobiko rojo","Huevas de pescado",unidad,0,2,0,Cominport
akmm3gyz2,"Huevas de pez volador - Tobiko rojo","Huevas de pescado",unidad,0,2,0,Cominport
nptf8i9c9,"Huevas de pez volador - Tobiko Wasabi","Huevas de pescado",unidad,0,2,0,Cominport
lrf8uhv3k,"Huevas de pez volador - Tobiko yuzu","Huevas de pescado",unidad,0,2,0,Cominport
vdq2c27i5,"Pasta huevas de abadejo picantes - Mentaiko","Huevas de pescado",unidad,0,2,0,Cominport
drbcg02u0,"Aperitivo Japonés ""Geisha Mix"" - Mixed Arare","Licores",unidad,0,2,0,Cominport
hesay14wm,"Chips de camarón ""Kiwami""","Licores",unidad,0,2,0,Cominport
8lurr5au0,"Dulce de judía roja - Neri Yokan","Licores",unidad,0,2,0,Cominport
